event_id,user_id,event_name,ts,session_id,properties
evt_000805,user_0182,session_abandoned,2026-05-29T19:04:00Z,s_0182_01,{}
evt_000787,user_0178,return_visit,2026-05-29T23:00:00Z,s_0178_02,{}
evt_000788,user_0178,feature_used,2026-05-29T23:05:00Z,s_0178_02,"{""feature"":""board""}"
evt_000789,user_0178,invite_sent,2026-05-29T23:12:00Z,s_0178_02,{}
evt_000110,user_0026,return_visit,2026-05-30T04:00:00Z,s_0026_03,{}
evt_000111,user_0026,feature_used,2026-05-30T04:04:00Z,s_0026_03,"{""feature"":""insights""}"
evt_000654,user_0148,return_visit,2026-05-30T22:00:00Z,s_0148_02,{}
evt_000655,user_0148,feature_used,2026-05-30T22:05:00Z,s_0148_02,"{""feature"":""board""}"
evt_000656,user_0148,billing_viewed,2026-05-30T22:18:00Z,s_0148_02,{}
evt_000735,user_0168,return_visit,2026-05-31T03:00:00Z,s_0168_03,{}
evt_000736,user_0168,feature_used,2026-05-31T03:04:00Z,s_0168_03,"{""feature"":""insights""}"
evt_000309,user_0071,return_visit,2026-06-01T08:00:00Z,s_0071_02,{}
evt_000310,user_0071,feature_used,2026-06-01T08:05:00Z,s_0071_02,"{""feature"":""board""}"
evt_000311,user_0071,billing_viewed,2026-06-01T08:18:00Z,s_0071_02,{}
evt_000587,user_0136,return_visit,2026-06-01T09:00:00Z,s_0136_02,{}
evt_000230,user_0054,return_visit,2026-06-03T01:00:00Z,s_0054_02,{}
evt_000746,user_0170,return_visit,2026-06-03T03:00:00Z,s_0170_02,{}
evt_000527,user_0125,return_visit,2026-06-03T07:00:00Z,s_0125_02,{}
evt_000528,user_0125,invite_sent,2026-06-03T07:12:00Z,s_0125_02,{}
evt_000820,user_0186,return_visit,2026-06-04T02:00:00Z,s_0186_02,{}
evt_000942,user_0213,return_visit,2026-06-04T11:00:00Z,s_0213_03,{}
evt_000943,user_0213,feature_used,2026-06-04T11:04:00Z,s_0213_03,"{""feature"":""insights""}"
evt_000375,user_0085,return_visit,2026-06-05T02:00:00Z,s_0085_03,{}
evt_000376,user_0085,feature_used,2026-06-05T02:04:00Z,s_0085_03,"{""feature"":""insights""}"
evt_000676,user_0153,return_visit,2026-06-07T08:00:00Z,s_0153_03,{}
evt_000677,user_0153,feature_used,2026-06-07T08:04:00Z,s_0153_03,"{""feature"":""insights""}"
evt_000610,user_0141,return_visit,2026-06-08T18:00:00Z,s_0141_02,{}
evt_000611,user_0141,feature_used,2026-06-08T18:05:00Z,s_0141_02,"{""feature"":""board""}"
evt_000612,user_0141,invite_sent,2026-06-08T18:12:00Z,s_0141_02,{}
evt_000295,user_0069,return_visit,2026-06-09T13:00:00Z,s_0069_03,{}
evt_000296,user_0069,feature_used,2026-06-09T13:04:00Z,s_0069_03,"{""feature"":""insights""}"
evt_000854,user_0194,return_visit,2026-06-11T19:00:00Z,s_0194_03,{}
evt_000855,user_0194,feature_used,2026-06-11T19:04:00Z,s_0194_03,"{""feature"":""insights""}"
evt_000488,user_0115,return_visit,2026-06-12T11:00:00Z,s_0115_03,{}
evt_000489,user_0115,feature_used,2026-06-12T11:04:00Z,s_0115_03,"{""feature"":""insights""}"
evt_000302,user_0070,return_visit,2026-06-13T23:00:00Z,s_0070_03,{}
evt_000303,user_0070,feature_used,2026-06-13T23:04:00Z,s_0070_03,"{""feature"":""insights""}"
evt_000821,user_0186,return_visit,2026-06-14T21:00:00Z,s_0186_03,{}
evt_000822,user_0186,feature_used,2026-06-14T21:04:00Z,s_0186_03,"{""feature"":""insights""}"
evt_000123,user_0029,return_visit,2026-06-17T08:00:00Z,s_0029_03,{}
evt_000124,user_0029,feature_used,2026-06-17T08:04:00Z,s_0029_03,"{""feature"":""insights""}"
evt_000768,user_0175,return_visit,2026-06-17T22:00:00Z,s_0175_03,{}
evt_000769,user_0175,feature_used,2026-06-17T22:04:00Z,s_0175_03,"{""feature"":""insights""}"
